,signal
2019-07-10 13:45:00+00:00,0
2019-07-10 14:00:00+00:00,0
2019-07-10 14:15:00+00:00,0
2019-07-10 14:30:00+00:00,0
2019-07-10 14:45:00+00:00,0
2019-07-10 15:00:00+00:00,0
2019-07-10 15:15:00+00:00,0
2019-07-10 15:30:00+00:00,0
2019-07-10 15:45:00+00:00,0
2019-07-10 16:00:00+00:00,0
2019-07-11 09:45:00+00:00,0
2019-07-11 10:00:00+00:00,0
2019-07-11 10:15:00+00:00,0
2019-07-11 10:30:00+00:00,0
2019-07-11 10:45:00+00:00,0
2019-07-11 11:00:00+00:00,0
2019-07-11 11:15:00+00:00,0
2019-07-11 11:30:00+00:00,0
2019-07-11 11:45:00+00:00,0
2019-07-11 12:00:00+00:00,0
2019-07-11 12:15:00+00:00,0
2019-07-11 12:30:00+00:00,0
2019-07-11 12:45:00+00:00,0
2019-07-11 13:00:00+00:00,0
2019-07-11 13:15:00+00:00,0
2019-07-11 13:30:00+00:00,0
2019-07-11 13:45:00+00:00,0
2019-07-11 14:00:00+00:00,0
2019-07-11 14:15:00+00:00,0
2019-07-11 14:30:00+00:00,0
2019-07-11 14:45:00+00:00,0
2019-07-11 15:00:00+00:00,0
2019-07-11 15:15:00+00:00,0
2019-07-11 15:30:00+00:00,0
2019-07-11 15:45:00+00:00,0
2019-07-11 16:00:00+00:00,0
2019-07-12 09:45:00+00:00,0
2019-07-12 10:00:00+00:00,0
2019-07-12 10:15:00+00:00,0
2019-07-12 10:30:00+00:00,0
2019-07-12 10:45:00+00:00,0
2019-07-12 11:00:00+00:00,0
2019-07-12 11:15:00+00:00,0
2019-07-12 11:30:00+00:00,0
2019-07-12 11:45:00+00:00,0
2019-07-12 12:00:00+00:00,0
2019-07-12 12:15:00+00:00,0
2019-07-12 12:30:00+00:00,0
2019-07-12 12:45:00+00:00,0
2019-07-12 13:00:00+00:00,0
2019-07-12 13:15:00+00:00,0
2019-07-12 13:30:00+00:00,0
2019-07-12 13:45:00+00:00,0
2019-07-12 14:00:00+00:00,0
2019-07-12 14:15:00+00:00,0
2019-07-12 14:30:00+00:00,0
2019-07-12 14:45:00+00:00,0
2019-07-12 15:00:00+00:00,0
2019-07-12 15:15:00+00:00,1
2019-07-12 15:30:00+00:00,1
2019-07-12 15:45:00+00:00,1
2019-07-12 16:00:00+00:00,1
2019-07-15 09:45:00+00:00,0
2019-07-15 10:00:00+00:00,0
2019-07-15 10:15:00+00:00,0
2019-07-15 10:30:00+00:00,0
2019-07-15 10:45:00+00:00,0
2019-07-15 11:00:00+00:00,0
2019-07-15 11:15:00+00:00,0
2019-07-15 11:30:00+00:00,0
2019-07-15 11:45:00+00:00,0
2019-07-15 12:00:00+00:00,0
2019-07-15 12:15:00+00:00,0
2019-07-15 12:30:00+00:00,0
2019-07-15 12:45:00+00:00,0
2019-07-15 13:00:00+00:00,0
2019-07-15 13:15:00+00:00,0
2019-07-15 13:30:00+00:00,0
2019-07-15 13:45:00+00:00,0
2019-07-15 14:00:00+00:00,0
2019-07-15 14:15:00+00:00,0
2019-07-15 14:30:00+00:00,0
2019-07-15 14:45:00+00:00,0
2019-07-15 15:00:00+00:00,0
2019-07-15 15:15:00+00:00,0
2019-07-15 15:30:00+00:00,0
2019-07-15 15:45:00+00:00,0
2019-07-15 16:00:00+00:00,0
2019-07-16 09:45:00+00:00,0
2019-07-16 10:00:00+00:00,0
2019-07-16 10:15:00+00:00,0
2019-07-16 10:30:00+00:00,0
2019-07-16 10:45:00+00:00,0
2019-07-16 11:00:00+00:00,0
2019-07-16 11:15:00+00:00,0
2019-07-16 11:30:00+00:00,0
2019-07-16 11:45:00+00:00,0
2019-07-16 12:00:00+00:00,0
2019-07-16 12:15:00+00:00,0
2019-07-16 12:30:00+00:00,0
2019-07-16 12:45:00+00:00,0
2019-07-16 13:00:00+00:00,0
2019-07-16 13:15:00+00:00,0
2019-07-16 13:30:00+00:00,0
2019-07-16 13:45:00+00:00,0
2019-07-16 14:00:00+00:00,0
2019-07-16 14:15:00+00:00,0
2019-07-16 14:30:00+00:00,0
2019-07-16 14:45:00+00:00,0
2019-07-16 15:00:00+00:00,0
2019-07-16 15:15:00+00:00,0
2019-07-16 15:30:00+00:00,0
2019-07-16 15:45:00+00:00,0
2019-07-16 16:00:00+00:00,0
2019-07-17 09:45:00+00:00,0
2019-07-17 10:00:00+00:00,0
2019-07-17 10:15:00+00:00,0
2019-07-17 10:30:00+00:00,0
2019-07-17 10:45:00+00:00,0
2019-07-17 11:00:00+00:00,0
2019-07-17 11:15:00+00:00,0
2019-07-17 11:30:00+00:00,0
2019-07-17 11:45:00+00:00,0
2019-07-17 12:00:00+00:00,0
2019-07-17 12:15:00+00:00,0
2019-07-17 12:30:00+00:00,0
2019-07-17 12:45:00+00:00,0
2019-07-17 13:00:00+00:00,0
2019-07-17 13:15:00+00:00,0
2019-07-17 13:30:00+00:00,0
2019-07-17 13:45:00+00:00,0
2019-07-17 14:00:00+00:00,0
2019-07-17 14:15:00+00:00,0
2019-07-17 14:30:00+00:00,0
2019-07-17 14:45:00+00:00,0
2019-07-17 15:00:00+00:00,0
2019-07-17 15:15:00+00:00,0
2019-07-17 15:30:00+00:00,0
2019-07-17 15:45:00+00:00,0
2019-07-17 16:00:00+00:00,0
2019-07-18 09:45:00+00:00,0
2019-07-18 10:00:00+00:00,0
2019-07-18 10:15:00+00:00,0
2019-07-18 10:30:00+00:00,0
2019-07-18 10:45:00+00:00,0
2019-07-18 11:00:00+00:00,0
2019-07-18 11:15:00+00:00,0
2019-07-18 11:30:00+00:00,0
2019-07-18 11:45:00+00:00,0
2019-07-18 12:00:00+00:00,0
2019-07-18 12:15:00+00:00,0
2019-07-18 12:30:00+00:00,0
2019-07-18 12:45:00+00:00,0
2019-07-18 13:00:00+00:00,0
2019-07-18 13:15:00+00:00,0
2019-07-18 13:30:00+00:00,0
2019-07-18 13:45:00+00:00,0
2019-07-18 14:00:00+00:00,0
2019-07-18 14:15:00+00:00,0
2019-07-18 14:30:00+00:00,0
2019-07-18 14:45:00+00:00,0
2019-07-18 15:00:00+00:00,0
2019-07-18 15:15:00+00:00,0
2019-07-18 15:30:00+00:00,0
2019-07-18 15:45:00+00:00,0
2019-07-18 16:00:00+00:00,0
2019-07-19 09:45:00+00:00,0
2019-07-19 10:00:00+00:00,0
2019-07-19 10:15:00+00:00,0
2019-07-19 10:30:00+00:00,0
2019-07-19 10:45:00+00:00,0
2019-07-19 11:00:00+00:00,0
2019-07-19 11:15:00+00:00,0
2019-07-19 11:30:00+00:00,0
2019-07-19 11:45:00+00:00,0
2019-07-19 12:00:00+00:00,0
2019-07-19 12:15:00+00:00,0
2019-07-19 12:30:00+00:00,0
2019-07-19 12:45:00+00:00,0
2019-07-19 13:00:00+00:00,0
2019-07-19 13:15:00+00:00,0
2019-07-19 13:30:00+00:00,0
2019-07-19 13:45:00+00:00,0
2019-07-19 14:00:00+00:00,0
2019-07-19 14:15:00+00:00,0
2019-07-19 14:30:00+00:00,0
2019-07-19 14:45:00+00:00,0
2019-07-19 15:00:00+00:00,0
2019-07-19 15:15:00+00:00,0
2019-07-19 15:30:00+00:00,0
2019-07-19 15:45:00+00:00,0
2019-07-19 16:00:00+00:00,0
2019-07-22 09:45:00+00:00,0
2019-07-22 10:00:00+00:00,0
2019-07-22 10:15:00+00:00,0
2019-07-22 10:30:00+00:00,0
2019-07-22 10:45:00+00:00,0
2019-07-22 11:00:00+00:00,0
2019-07-22 11:15:00+00:00,0
2019-07-22 11:30:00+00:00,0
2019-07-22 11:45:00+00:00,0
2019-07-22 12:00:00+00:00,0
2019-07-22 12:15:00+00:00,0
2019-07-22 12:30:00+00:00,0
2019-07-22 12:45:00+00:00,0
2019-07-22 13:00:00+00:00,0
2019-07-22 13:15:00+00:00,1
2019-07-22 13:30:00+00:00,0
2019-07-22 13:45:00+00:00,0
2019-07-22 14:00:00+00:00,0
2019-07-22 14:15:00+00:00,0
2019-07-22 14:30:00+00:00,0
2019-07-22 14:45:00+00:00,0
2019-07-22 15:00:00+00:00,0
2019-07-22 15:15:00+00:00,0
2019-07-22 15:30:00+00:00,0
2019-07-22 15:45:00+00:00,0
2019-07-22 16:00:00+00:00,0
2019-07-23 09:45:00+00:00,1
2019-07-23 10:00:00+00:00,1
2019-07-23 10:15:00+00:00,1
2019-07-23 10:30:00+00:00,1
2019-07-23 10:45:00+00:00,1
2019-07-23 11:00:00+00:00,1
2019-07-23 11:15:00+00:00,1
2019-07-23 11:30:00+00:00,1
2019-07-23 11:45:00+00:00,1
2019-07-23 12:00:00+00:00,0
2019-07-23 12:15:00+00:00,1
2019-07-23 12:30:00+00:00,1
2019-07-23 12:45:00+00:00,1
2019-07-23 13:00:00+00:00,1
2019-07-23 13:15:00+00:00,1
2019-07-23 13:30:00+00:00,1
2019-07-23 13:45:00+00:00,1
2019-07-23 14:00:00+00:00,1
2019-07-23 14:15:00+00:00,1
2019-07-23 14:30:00+00:00,1
2019-07-23 14:45:00+00:00,1
2019-07-23 15:00:00+00:00,1
2019-07-23 15:15:00+00:00,1
2019-07-23 15:30:00+00:00,1
2019-07-23 15:45:00+00:00,1
2019-07-23 16:00:00+00:00,1
2019-07-24 09:45:00+00:00,0
2019-07-24 10:00:00+00:00,0
2019-07-24 10:15:00+00:00,0
2019-07-24 10:30:00+00:00,0
2019-07-24 10:45:00+00:00,0
2019-07-24 11:00:00+00:00,0
2019-07-24 11:15:00+00:00,0
2019-07-24 11:30:00+00:00,1
2019-07-24 11:45:00+00:00,1
2019-07-24 12:00:00+00:00,1
2019-07-24 12:15:00+00:00,0
2019-07-24 12:30:00+00:00,0
2019-07-24 12:45:00+00:00,0
2019-07-24 13:00:00+00:00,0
2019-07-24 13:15:00+00:00,0
2019-07-24 13:30:00+00:00,0
2019-07-24 13:45:00+00:00,0
2019-07-24 14:00:00+00:00,0
2019-07-24 14:15:00+00:00,0
2019-07-24 14:30:00+00:00,1
2019-07-24 14:45:00+00:00,1
2019-07-24 15:00:00+00:00,0
2019-07-24 15:15:00+00:00,1
2019-07-24 15:30:00+00:00,0
2019-07-24 15:45:00+00:00,0
2019-07-24 16:00:00+00:00,0
2019-07-25 09:45:00+00:00,0
2019-07-25 10:00:00+00:00,0
2019-07-25 10:15:00+00:00,1
2019-07-25 10:30:00+00:00,1
2019-07-25 10:45:00+00:00,1
2019-07-25 11:00:00+00:00,1
2019-07-25 11:15:00+00:00,0
2019-07-25 11:30:00+00:00,0
2019-07-25 11:45:00+00:00,1
2019-07-25 12:00:00+00:00,1
2019-07-25 12:15:00+00:00,1
2019-07-25 12:30:00+00:00,1
2019-07-25 12:45:00+00:00,1
2019-07-25 13:00:00+00:00,1
2019-07-25 13:15:00+00:00,1
2019-07-25 13:30:00+00:00,1
2019-07-25 13:45:00+00:00,0
2019-07-25 14:00:00+00:00,0
2019-07-25 14:15:00+00:00,0
2019-07-25 14:30:00+00:00,0
2019-07-25 14:45:00+00:00,0
2019-07-25 15:00:00+00:00,1
2019-07-25 15:15:00+00:00,1
2019-07-25 15:30:00+00:00,1
2019-07-25 15:45:00+00:00,0
2019-07-25 16:00:00+00:00,0
2019-07-26 09:45:00+00:00,0
2019-07-26 10:00:00+00:00,0
2019-07-26 10:15:00+00:00,0
2019-07-26 10:30:00+00:00,1
2019-07-26 10:45:00+00:00,0
2019-07-26 11:00:00+00:00,0
2019-07-26 11:15:00+00:00,0
2019-07-26 11:30:00+00:00,0
2019-07-26 11:45:00+00:00,0
2019-07-26 12:00:00+00:00,0
2019-07-26 12:15:00+00:00,0
2019-07-26 12:30:00+00:00,0
2019-07-26 12:45:00+00:00,0
2019-07-26 13:00:00+00:00,0
2019-07-26 13:15:00+00:00,0
2019-07-26 13:30:00+00:00,0
2019-07-26 13:45:00+00:00,0
2019-07-26 14:00:00+00:00,0
2019-07-26 14:15:00+00:00,0
2019-07-26 14:30:00+00:00,0
2019-07-26 14:45:00+00:00,0
2019-07-26 15:00:00+00:00,0
2019-07-26 15:15:00+00:00,0
2019-07-26 15:30:00+00:00,0
2019-07-26 15:45:00+00:00,0
2019-07-26 16:00:00+00:00,0
2019-07-29 09:45:00+00:00,0
2019-07-29 10:00:00+00:00,0
2019-07-29 10:15:00+00:00,0
2019-07-29 10:30:00+00:00,0
2019-07-29 10:45:00+00:00,0
2019-07-29 11:00:00+00:00,0
2019-07-29 11:15:00+00:00,0
2019-07-29 11:30:00+00:00,0
2019-07-29 11:45:00+00:00,0
2019-07-29 12:00:00+00:00,0
2019-07-29 12:15:00+00:00,0
2019-07-29 12:30:00+00:00,0
2019-07-29 12:45:00+00:00,0
2019-07-29 13:00:00+00:00,0
2019-07-29 13:15:00+00:00,0
2019-07-29 13:30:00+00:00,0
2019-07-29 13:45:00+00:00,0
2019-07-29 14:00:00+00:00,0
2019-07-29 14:15:00+00:00,0
2019-07-29 14:30:00+00:00,0
2019-07-29 14:45:00+00:00,0
2019-07-29 15:00:00+00:00,0
2019-07-29 15:15:00+00:00,0
2019-07-29 15:30:00+00:00,0
2019-07-29 15:45:00+00:00,0
2019-07-29 16:00:00+00:00,0
2019-07-30 09:45:00+00:00,0
2019-07-30 10:00:00+00:00,0
2019-07-30 10:15:00+00:00,0
2019-07-30 10:30:00+00:00,0
2019-07-30 10:45:00+00:00,0
2019-07-30 11:00:00+00:00,1
2019-07-30 11:15:00+00:00,1
2019-07-30 11:30:00+00:00,0
2019-07-30 11:45:00+00:00,0
2019-07-30 12:00:00+00:00,0
2019-07-30 12:15:00+00:00,0
2019-07-30 12:30:00+00:00,0
2019-07-30 12:45:00+00:00,0
2019-07-30 13:00:00+00:00,1
2019-07-30 13:15:00+00:00,0
2019-07-30 13:30:00+00:00,1
2019-07-30 13:45:00+00:00,0
2019-07-30 14:00:00+00:00,0
2019-07-30 14:15:00+00:00,0
2019-07-30 14:30:00+00:00,0
2019-07-30 14:45:00+00:00,0
2019-07-30 15:00:00+00:00,0
2019-07-30 15:15:00+00:00,0
2019-07-30 15:30:00+00:00,1
2019-07-30 15:45:00+00:00,1
2019-07-30 16:00:00+00:00,1
2019-07-31 09:45:00+00:00,1
2019-07-31 10:00:00+00:00,1
2019-07-31 10:15:00+00:00,1
2019-07-31 10:30:00+00:00,1
2019-07-31 10:45:00+00:00,1
2019-07-31 11:00:00+00:00,1
2019-07-31 11:15:00+00:00,0
2019-07-31 11:30:00+00:00,0
2019-07-31 11:45:00+00:00,0
2019-07-31 12:00:00+00:00,0
2019-07-31 12:15:00+00:00,0
2019-07-31 12:30:00+00:00,0
2019-07-31 12:45:00+00:00,0
2019-07-31 13:00:00+00:00,0
2019-07-31 13:15:00+00:00,1
2019-07-31 13:30:00+00:00,0
2019-07-31 13:45:00+00:00,0
2019-07-31 14:00:00+00:00,0
2019-07-31 14:15:00+00:00,0
2019-07-31 14:30:00+00:00,1
2019-07-31 14:45:00+00:00,1
2019-07-31 15:00:00+00:00,1
2019-07-31 15:15:00+00:00,1
2019-07-31 15:30:00+00:00,0
2019-07-31 15:45:00+00:00,0
2019-07-31 16:00:00+00:00,0
2019-08-01 09:45:00+00:00,0
2019-08-01 10:00:00+00:00,1
2019-08-01 10:15:00+00:00,1
2019-08-01 10:30:00+00:00,1
2019-08-01 10:45:00+00:00,1
2019-08-01 11:00:00+00:00,1
2019-08-01 11:15:00+00:00,1
2019-08-01 11:30:00+00:00,1
2019-08-01 11:45:00+00:00,1
2019-08-01 12:00:00+00:00,1
2019-08-01 12:15:00+00:00,1
2019-08-01 12:30:00+00:00,1
2019-08-01 12:45:00+00:00,1
2019-08-01 13:00:00+00:00,1
2019-08-01 13:15:00+00:00,1
2019-08-01 13:30:00+00:00,1
2019-08-01 13:45:00+00:00,1
2019-08-01 14:00:00+00:00,1
2019-08-01 14:15:00+00:00,1
2019-08-01 14:30:00+00:00,1
2019-08-01 14:45:00+00:00,1
2019-08-01 15:00:00+00:00,1
2019-08-01 15:15:00+00:00,1
2019-08-01 15:30:00+00:00,1
2019-08-01 15:45:00+00:00,1
2019-08-01 16:00:00+00:00,1
2019-08-02 09:45:00+00:00,0
2019-08-02 10:00:00+00:00,0
2019-08-02 10:15:00+00:00,0
2019-08-02 10:30:00+00:00,0
2019-08-02 10:45:00+00:00,0
2019-08-02 11:00:00+00:00,0
2019-08-02 11:15:00+00:00,0
2019-08-02 11:30:00+00:00,0
2019-08-02 11:45:00+00:00,0
2019-08-02 12:00:00+00:00,0
2019-08-02 12:15:00+00:00,0
2019-08-02 12:30:00+00:00,0
2019-08-02 12:45:00+00:00,0
2019-08-02 13:00:00+00:00,0
2019-08-02 13:15:00+00:00,0
2019-08-02 13:30:00+00:00,0
2019-08-02 13:45:00+00:00,0
2019-08-02 14:00:00+00:00,0
2019-08-02 14:15:00+00:00,0
2019-08-02 14:30:00+00:00,0
2019-08-02 14:45:00+00:00,0
2019-08-02 15:00:00+00:00,0
2019-08-02 15:15:00+00:00,0
2019-08-02 15:30:00+00:00,0
2019-08-02 15:45:00+00:00,0
2019-08-02 16:00:00+00:00,0
2019-08-05 09:45:00+00:00,0
2019-08-05 10:00:00+00:00,1
2019-08-05 10:15:00+00:00,0
2019-08-05 10:30:00+00:00,0
2019-08-05 10:45:00+00:00,0
2019-08-05 11:00:00+00:00,0
2019-08-05 11:15:00+00:00,0
2019-08-05 11:30:00+00:00,0
2019-08-05 11:45:00+00:00,0
2019-08-05 12:00:00+00:00,0
2019-08-05 12:15:00+00:00,0
2019-08-05 12:30:00+00:00,0
2019-08-05 12:45:00+00:00,0
2019-08-05 13:00:00+00:00,0
2019-08-05 13:15:00+00:00,0
2019-08-05 13:30:00+00:00,0
2019-08-05 13:45:00+00:00,0
2019-08-05 14:00:00+00:00,0
2019-08-05 14:15:00+00:00,0
2019-08-05 14:30:00+00:00,0
2019-08-05 14:45:00+00:00,0
2019-08-05 15:00:00+00:00,0
2019-08-05 15:15:00+00:00,0
2019-08-05 15:30:00+00:00,1
2019-08-05 15:45:00+00:00,1
2019-08-05 16:00:00+00:00,1
2019-08-06 09:45:00+00:00,1
2019-08-06 10:00:00+00:00,1
2019-08-06 10:15:00+00:00,1
2019-08-06 10:30:00+00:00,1
2019-08-06 10:45:00+00:00,1
2019-08-06 11:00:00+00:00,1
2019-08-06 11:15:00+00:00,1
2019-08-06 11:30:00+00:00,1
2019-08-06 11:45:00+00:00,1
2019-08-06 12:00:00+00:00,1
2019-08-06 12:15:00+00:00,1
2019-08-06 12:30:00+00:00,1
2019-08-06 12:45:00+00:00,1
2019-08-06 13:00:00+00:00,1
2019-08-06 13:15:00+00:00,1
2019-08-06 13:30:00+00:00,1
2019-08-06 13:45:00+00:00,1
2019-08-06 14:00:00+00:00,1
2019-08-06 14:15:00+00:00,1
2019-08-06 14:30:00+00:00,1
2019-08-06 14:45:00+00:00,1
2019-08-06 15:00:00+00:00,1
2019-08-06 15:15:00+00:00,1
2019-08-06 15:30:00+00:00,1
2019-08-06 15:45:00+00:00,1
2019-08-06 16:00:00+00:00,1
2019-08-07 09:45:00+00:00,0
2019-08-07 10:00:00+00:00,1
2019-08-07 10:15:00+00:00,1
2019-08-07 10:30:00+00:00,1
2019-08-07 10:45:00+00:00,1
2019-08-07 11:00:00+00:00,1
2019-08-07 11:15:00+00:00,1
2019-08-07 11:30:00+00:00,1
2019-08-07 11:45:00+00:00,1
2019-08-07 12:00:00+00:00,1
2019-08-07 12:15:00+00:00,1
2019-08-07 12:30:00+00:00,1
2019-08-07 12:45:00+00:00,1
2019-08-07 13:00:00+00:00,1
2019-08-07 13:15:00+00:00,1
2019-08-07 13:30:00+00:00,1
2019-08-07 13:45:00+00:00,1
2019-08-07 14:00:00+00:00,1
2019-08-07 14:15:00+00:00,1
2019-08-07 14:30:00+00:00,1
2019-08-07 14:45:00+00:00,1
2019-08-07 15:00:00+00:00,1
2019-08-07 15:15:00+00:00,1
2019-08-07 15:30:00+00:00,1
2019-08-07 15:45:00+00:00,1
2019-08-07 16:00:00+00:00,1
2019-08-08 09:45:00+00:00,1
2019-08-08 10:00:00+00:00,1
2019-08-08 10:15:00+00:00,1
2019-08-08 10:30:00+00:00,1
2019-08-08 10:45:00+00:00,1
2019-08-08 11:00:00+00:00,1
2019-08-08 11:15:00+00:00,1
2019-08-08 11:30:00+00:00,1
2019-08-08 11:45:00+00:00,1
2019-08-08 12:00:00+00:00,1
2019-08-08 12:15:00+00:00,1
2019-08-08 12:30:00+00:00,1
2019-08-08 12:45:00+00:00,1
2019-08-08 13:00:00+00:00,1
2019-08-08 13:15:00+00:00,1
2019-08-08 13:30:00+00:00,1
2019-08-08 13:45:00+00:00,1
2019-08-08 14:00:00+00:00,1
2019-08-08 14:15:00+00:00,1
2019-08-08 14:30:00+00:00,1
2019-08-08 14:45:00+00:00,1
2019-08-08 15:00:00+00:00,1
2019-08-08 15:15:00+00:00,1
2019-08-08 15:30:00+00:00,1
2019-08-08 15:45:00+00:00,1
2019-08-08 16:00:00+00:00,1
2019-08-12 09:45:00+00:00,1
2019-08-12 10:00:00+00:00,1
2019-08-12 10:15:00+00:00,1
2019-08-12 10:30:00+00:00,1
2019-08-12 10:45:00+00:00,1
2019-08-12 11:00:00+00:00,1
2019-08-12 11:15:00+00:00,1
2019-08-12 11:30:00+00:00,1
2019-08-12 11:45:00+00:00,1
2019-08-12 12:00:00+00:00,1
2019-08-12 12:15:00+00:00,1
2019-08-12 12:30:00+00:00,1
2019-08-12 12:45:00+00:00,1
2019-08-12 13:00:00+00:00,1
2019-08-12 13:15:00+00:00,1
2019-08-12 13:30:00+00:00,1
2019-08-12 13:45:00+00:00,1
2019-08-12 14:00:00+00:00,1
2019-08-12 14:15:00+00:00,1
2019-08-12 14:30:00+00:00,1
2019-08-12 14:45:00+00:00,1
2019-08-12 15:00:00+00:00,1
2019-08-12 15:15:00+00:00,1
2019-08-12 15:30:00+00:00,1
2019-08-12 15:45:00+00:00,1
2019-08-12 16:00:00+00:00,1
2019-08-13 09:45:00+00:00,1
2019-08-13 10:00:00+00:00,0
2019-08-13 10:15:00+00:00,1
2019-08-13 10:30:00+00:00,1
2019-08-13 10:45:00+00:00,1
2019-08-13 11:00:00+00:00,1
2019-08-13 11:15:00+00:00,1
2019-08-13 11:30:00+00:00,1
2019-08-13 11:45:00+00:00,1
2019-08-13 12:00:00+00:00,1
2019-08-13 12:15:00+00:00,1
2019-08-13 12:30:00+00:00,1
2019-08-13 12:45:00+00:00,1
2019-08-13 13:00:00+00:00,1
2019-08-13 13:15:00+00:00,1
2019-08-13 13:30:00+00:00,1
2019-08-13 13:45:00+00:00,1
2019-08-13 14:00:00+00:00,1
2019-08-13 14:15:00+00:00,1
2019-08-13 14:30:00+00:00,1
2019-08-13 14:45:00+00:00,1
2019-08-13 15:00:00+00:00,1
2019-08-13 15:15:00+00:00,1
2019-08-13 15:30:00+00:00,1
2019-08-13 15:45:00+00:00,1
2019-08-13 16:00:00+00:00,1
2019-08-14 09:45:00+00:00,0
2019-08-14 10:00:00+00:00,1
2019-08-14 10:15:00+00:00,1
2019-08-14 10:30:00+00:00,1
2019-08-14 10:45:00+00:00,1
2019-08-14 11:00:00+00:00,1
2019-08-14 11:15:00+00:00,1
2019-08-14 11:30:00+00:00,1
2019-08-14 11:45:00+00:00,1
2019-08-14 12:00:00+00:00,1
2019-08-14 12:15:00+00:00,1
2019-08-14 12:30:00+00:00,1
2019-08-14 12:45:00+00:00,1
2019-08-14 13:00:00+00:00,1
2019-08-14 13:15:00+00:00,1
2019-08-14 13:30:00+00:00,1
2019-08-14 13:45:00+00:00,1
2019-08-14 14:00:00+00:00,1
2019-08-14 14:15:00+00:00,1
2019-08-14 14:30:00+00:00,1
2019-08-14 14:45:00+00:00,1
2019-08-14 15:00:00+00:00,1
2019-08-14 15:15:00+00:00,1
2019-08-14 15:30:00+00:00,1
2019-08-14 15:45:00+00:00,1
2019-08-14 16:00:00+00:00,1
2019-08-15 09:45:00+00:00,1
2019-08-15 10:00:00+00:00,1
2019-08-15 10:15:00+00:00,1
2019-08-15 10:30:00+00:00,1
2019-08-15 10:45:00+00:00,1
2019-08-15 11:00:00+00:00,1
2019-08-15 11:15:00+00:00,1
2019-08-15 11:30:00+00:00,1
2019-08-15 11:45:00+00:00,1
2019-08-15 12:00:00+00:00,1
2019-08-15 12:15:00+00:00,1
2019-08-15 12:30:00+00:00,1
2019-08-15 12:45:00+00:00,1
2019-08-15 13:00:00+00:00,1
2019-08-15 13:15:00+00:00,1
2019-08-15 13:30:00+00:00,1
2019-08-15 13:45:00+00:00,1
2019-08-15 14:00:00+00:00,1
2019-08-15 14:15:00+00:00,1
2019-08-15 14:30:00+00:00,1
2019-08-15 14:45:00+00:00,1
2019-08-15 15:00:00+00:00,1
2019-08-15 15:15:00+00:00,1
2019-08-15 15:30:00+00:00,1
2019-08-15 15:45:00+00:00,1
2019-08-15 16:00:00+00:00,1
2019-08-16 09:45:00+00:00,1
2019-08-16 10:00:00+00:00,1
2019-08-16 10:15:00+00:00,1
2019-08-16 10:30:00+00:00,1
2019-08-16 10:45:00+00:00,1
2019-08-16 11:00:00+00:00,1
2019-08-16 11:15:00+00:00,1
2019-08-16 11:30:00+00:00,1
2019-08-16 11:45:00+00:00,1
2019-08-16 12:00:00+00:00,1
2019-08-16 12:15:00+00:00,1
2019-08-16 12:30:00+00:00,1
2019-08-16 12:45:00+00:00,1
2019-08-16 13:00:00+00:00,1
2019-08-16 13:15:00+00:00,1
2019-08-16 13:30:00+00:00,1
2019-08-16 13:45:00+00:00,1
2019-08-16 14:00:00+00:00,1
2019-08-16 14:15:00+00:00,1
2019-08-16 14:30:00+00:00,1
2019-08-16 14:45:00+00:00,1
2019-08-16 15:00:00+00:00,1
2019-08-16 15:15:00+00:00,1
2019-08-16 15:30:00+00:00,1
2019-08-16 15:45:00+00:00,1
2019-08-16 16:00:00+00:00,1
2019-08-19 09:45:00+00:00,1
2019-08-19 10:00:00+00:00,1
2019-08-19 10:15:00+00:00,0
2019-08-19 10:30:00+00:00,0
2019-08-19 10:45:00+00:00,0
2019-08-19 11:00:00+00:00,0
2019-08-19 11:15:00+00:00,0
2019-08-19 11:30:00+00:00,0
2019-08-19 11:45:00+00:00,0
2019-08-19 12:00:00+00:00,0
2019-08-19 12:15:00+00:00,0
2019-08-19 12:30:00+00:00,0
2019-08-19 12:45:00+00:00,0
2019-08-19 13:00:00+00:00,0
2019-08-19 13:15:00+00:00,0
2019-08-19 13:30:00+00:00,0
2019-08-19 13:45:00+00:00,0
2019-08-19 14:00:00+00:00,0
2019-08-19 14:15:00+00:00,0
2019-08-19 14:30:00+00:00,0
2019-08-19 14:45:00+00:00,0
2019-08-19 15:00:00+00:00,0
2019-08-19 15:15:00+00:00,0
2019-08-19 15:30:00+00:00,0
2019-08-19 15:45:00+00:00,0
2019-08-19 16:00:00+00:00,0
2019-08-20 09:45:00+00:00,0
2019-08-20 10:00:00+00:00,0
2019-08-20 10:15:00+00:00,0
2019-08-20 10:30:00+00:00,0
2019-08-20 10:45:00+00:00,0
2019-08-20 11:00:00+00:00,0
2019-08-20 11:15:00+00:00,0
2019-08-20 11:30:00+00:00,0
2019-08-20 11:45:00+00:00,0
2019-08-20 12:00:00+00:00,0
2019-08-20 12:15:00+00:00,0
2019-08-20 12:30:00+00:00,0
2019-08-20 12:45:00+00:00,0
2019-08-20 13:00:00+00:00,0
2019-08-20 13:15:00+00:00,0
2019-08-20 13:30:00+00:00,0
2019-08-20 13:45:00+00:00,0
2019-08-20 14:00:00+00:00,0
2019-08-20 14:15:00+00:00,0
2019-08-20 14:30:00+00:00,0
2019-08-20 14:45:00+00:00,0
2019-08-20 15:00:00+00:00,0
2019-08-20 15:15:00+00:00,0
2019-08-20 15:30:00+00:00,0
