Date,GOOG,GOOGL,AMZN,MA,BA,C,ABT,CRM,COST,ACN,AVGO,MMM,CVS,FIS,SYK,MDLZ,CI,CME,ISRG,COP
2018-07-03,1102.8900146484375,1116.280029296875,1693.9599609375,192.98667907714844,320.4366760253906,59.55906295776367,57.719139099121094,137.83999633789062,196.0504913330078,155.85931396484375,213.1065216064453,176.0767364501953,58.44438171386719,103.1841049194336,164.1514434814453,38.21424865722656,168.78216552734375,147.9486541748047,485.5799865722656,63.3012580871582
2018-07-05,1124.27001953125,1141.2900390625,1699.72998046875,195.5232696533203,320.67730712890625,60.00986862182617,58.212703704833984,139.77000427246094,197.96253967285156,157.25245666503906,218.5479278564453,177.43443298339844,58.97897720336914,104.093994140625,165.64028930664062,39.19746017456055,170.49725341796875,147.19569396972656,487.3900146484375,62.72795104980469
2018-07-06,1140.1700439453125,1155.0799560546875,1710.6300048828125,196.40928649902344,322.08258056640625,60.53279495239258,59.00050735473633,141.39999389648438,198.41683959960938,156.9757080078125,220.5784454345703,177.54229736328125,60.23847961425781,104.89738464355469,167.36117553710938,39.65629577636719,170.61622619628906,147.3150634765625,495.4599914550781,63.3831787109375
2018-07-09,1154.050048828125,1167.280029296875,1739.02001953125,197.79725646972656,329.08935546875,62.15564727783203,59.26628494262695,141.75999450683594,199.66635131835938,158.5215301513672,220.35580444335938,180.30262756347656,61.28956604003906,104.75218963623047,167.84457397460938,39.48774337768555,171.7265625,150.16165161132812,499.4200134277344,64.61170959472656
2018-07-10,1152.8399658203125,1167.1400146484375,1743.0699462890625,198.37808227539062,334.13262939453125,61.51552200317383,59.61747741699219,142.4499969482422,200.38572692871094,158.83642578125,223.14332580566406,181.1568145751953,61.83323669433594,104.19078063964844,168.58901977539062,39.40345764160156,171.95457458496094,150.74932861328125,502.1099853515625,65.28511810302734
2018-07-11,1153.9000244140625,1171.4599609375,1755.0,200.66188049316406,327.81884765625,61.22700881958008,59.38966751098633,145.25,199.67579650878906,158.6932830810547,216.8024139404297,177.74014282226562,60.98150634765625,104.27790069580078,167.66087341308594,39.562652587890625,170.3088836669922,151.9063262939453,504.2200012207031,63.7471923828125
2018-07-12,1183.47998046875,1201.260009765625,1796.6199951171875,204.5404510498047,333.0450744628906,61.76796340942383,59.8187255859375,148.16000366210938,202.58172607421875,160.33450317382812,187.00363159179688,179.2147216796875,61.60670852661133,105.0716323852539,168.54066467285156,39.74993896484375,171.46881103515625,153.072509765625,525.0,65.02120208740234
2018-07-13,1188.8199462890625,1204.4200439453125,1813.030029296875,202.69961547851562,337.62646484375,60.406551361083984,60.123817443847656,147.61000061035156,204.96705627441406,160.39175415039062,180.30650329589844,180.88706970214844,62.18661880493164,104.66508483886719,168.5116729736328,40.10576629638672,171.59768676757812,153.26536560058594,524.3400268554688,65.521728515625
2018-07-16,1183.8599853515625,1196.510009765625,1822.489990234375,200.89817810058594,342.7371826171875,62.62447738647461,58.903411865234375,146.9600067138672,203.3673858642578,159.9623565673828,181.01004028320312,180.82412719726562,61.83323669433594,104.24885559082031,167.66087341308594,39.61884307861328,170.86407470703125,154.46824645996094,518.0599975585938,64.22950744628906
2018-07-17,1198.800048828125,1213.0799560546875,1843.9300537109375,203.15243530273438,343.4879455566406,62.525299072265625,59.87592697143555,147.02000427246094,203.5093536376953,160.3726806640625,185.5164031982422,181.6873016357422,61.5614128112793,104.86835479736328,170.2615509033203,40.10576629638672,169.23822021484375,155.20285034179688,523.780029296875,63.956485748291016
2018-07-18,1195.8800048828125,1212.9100341796875,1842.9200439453125,205.1114044189453,346.7122497558594,62.97609329223633,61.73513412475586,147.83999633789062,203.48095703125,158.76010131835938,185.93495178222656,181.80418395996094,61.52516555786133,105.47816467285156,167.97024536132812,39.450294494628906,176.21751403808594,157.0393524169922,527.9099731445312,64.02019500732422
2018-07-19,1186.9599609375,1199.0999755859375,1812.969970703125,202.8472900390625,341.99609375,62.20072555541992,60.8102912902832,147.16000366210938,205.91358947753906,159.24671936035156,187.35098266601562,181.26473999023438,59.93040084838867,105.23616790771484,167.11949157714844,39.553287506103516,174.3834686279297,155.04673767089844,521.2899780273438,63.4195671081543
2018-07-20,1184.9100341796875,1197.8800048828125,1813.699951171875,203.48715209960938,341.58221435546875,62.40809631347656,60.3717155456543,146.8699951171875,207.00213623046875,158.8936767578125,187.3153533935547,181.5793914794922,59.133026123046875,105.410400390625,168.5116729736328,39.74993896484375,176.55459594726562,155.18447875976562,516.780029296875,63.97239685058594
2018-07-23,1205.5,1211.0,1802.0,204.5995330810547,340.01336669921875,63.3006591796875,60.25730514526367,147.55999755859375,207.14414978027344,158.3593292236328,193.00616455078125,178.78314208984375,60.11162185668945,105.8363037109375,168.8790283203125,39.02891540527344,175.89035034179688,155.45994567871094,519.8699951171875,63.944969177246094
2018-07-24,1248.0799560546875,1258.1500244140625,1829.239990234375,206.3123779296875,344.82574462890625,64.0760269165039,61.40142822265625,146.0,206.89804077148438,157.60548400878906,193.55831909179688,180.43753051757812,59.87424850463867,105.18777465820312,167.17752075195312,38.879093170166016,174.9088897705078,154.6886444091797,523.219970703125,64.7399673461914
2018-07-25,1263.699951171875,1275.93994140625,1863.6099853515625,210.82098388671875,342.5639343261719,64.66206359863281,62.19276809692383,148.8699951171875,208.90467834472656,159.42803955078125,201.24400329589844,183.76429748535156,60.248573303222656,105.98149871826172,164.33511352539062,38.860355377197266,175.9696502685547,155.66200256347656,537.969970703125,65.3430404663086
2018-07-26,1268.3299560546875,1285.5,1808.0,204.1368408203125,345.8363342285156,64.31945037841797,62.60276412963867,147.57000732421875,209.87022399902344,157.60548400878906,198.75929260253906,186.98321533203125,60.56812286376953,105.63304901123047,165.6983184814453,40.51777648925781,176.40586853027344,152.8521270751953,526.9600219726562,65.6080322265625
2018-07-27,1238.5,1252.8900146484375,1817.27001953125,199.77593994140625,347.116455078125,64.635009765625,62.22139358520508,143.91000366210938,207.91082763671875,154.59974670410156,196.86233520507812,186.4976348876953,60.869407653808594,103.99717712402344,163.42633056640625,40.171321868896484,175.72181701660156,151.96145629882812,519.2100219726562,65.2882080078125
